Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Dung tích động cơ,Loại động cơ,Hộp số,Xuất xứ,Kiểu dáng,Số ngày bài đã đăng
mg,zs standard 1.5 at 2wd 2023,6.111467339502679,2023.0,10.819798284210286,1.5,xăng,số tự động,nhập khẩu,crossover,57.0
mitsubishi,outlander 2.0 cvt 2021,6.502790045915623,2021.0,12.098642035352146,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
porsche,macan 2.0 2015,7.3395376954076745,2015.0,12.098642035352146,2.0,xăng,số tự động,nhập khẩu,suv,57.0
suzuki,swift glx 1.2 at 2019,6.030685260261263,2019.0,12.098642035352146,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
toyota,fortuner 2.8v 4x4 at legender 2021,6.957497370876951,2021.0,11.156264806643742,2.8,dầu,số tự động,lắp ráp trong nước,suv,57.0
audi,q7 3.0 at 2014,6.395261598115449,2014.0,11.775297421715827,3.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,5 series 520i 2015,6.601230118728877,2015.0,11.385103457032141,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
hyundai,accent cao cấp 1.5 at 2024,6.26530121273771,2024.0,9.546884034617925,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,i10 grand 1.2 at 2021,5.771441123130016,2021.0,11.112462823634855,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
hyundai,santafe cao cấp 2.5l htrac 2022,6.952728644624869,2022.0,11.0186455364637,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe cao cấp 2.5l htrac 2023,7.017506142941256,2023.0,10.308985993422082,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
landrover,range rover hse 3.0 2014,7.576097340623111,2014.0,12.098642035352146,3.0,xăng,số tự động,nhập khẩu,suv,57.0
mazda,2 1.5 at 2017,5.723585101952381,2017.0,11.002116507732017,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
mazda,3 1.5l deluxe 2020,6.173786103901937,2020.0,10.859018228147887,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx8 deluxe 2022,6.621405651764134,2022.0,10.34177474101152,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz e class e200 2017,6.710523109452428,2017.0,11.608244735642321,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,corolla cross 1.8v 2024,6.666956792429207,2024.0,8.517393171418904,1.8,xăng,số tự động,nhập khẩu,suv,57.0
toyota,prado vx 2.7l 2020,7.6783263565068856,2020.0,11.097425172408931,2.7,xăng,số tự động,nhập khẩu,suv,57.0
toyota,wigo 1.2 at 2021,5.87493073085203,2021.0,10.704546990290469,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
ford,everest titanium 2.0l 4x2 at 2020,6.763884908562435,2020.0,11.19822841866684,2.0,dầu,số tự động,nhập khẩu,suv,57.0
honda,city 1.5top 2018,5.950642552587727,2018.0,11.338583982516495,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
honda,hrv g 2018,6.206575926724928,2018.0,11.23850177707664,1.8,xăng,số tự động,nhập khẩu,crossover,57.0
hyundai,kona 2.0 ath 2019,6.186208623900494,2019.0,11.385103457032141,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
hyundai,tucson 1.6 at turbo 2019,6.470799503782602,2019.0,10.950824090522445,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
hyundai,tucson 1.6 at turbo htrac đặc biệt 2024,6.836259277277067,2024.0,8.294299608857235,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,k3 premium 1.6 at 2023,6.3561076606958915,2023.0,10.308985993422082,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,sedona 2.2l dath 2017,6.39024066706535,2017.0,11.429554725537322,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
lexus,ls 460 2009,6.7226297948554485,2009.0,11.407576060361786,4.6,xăng,số tự động,nhập khẩu,sedan,57.0
mazda,3 1.5l luxury 2023,6.363028103540465,2023.0,9.210440366976517,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx8 premium awd 2022,6.78105762593618,2022.0,11.156264806643742,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz e class e300 amg 2021,7.539027055823995,2021.0,10.819798284210286,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
nissan,navara el 2.5 at 2wd 2019,6.111467339502679,2019.0,11.314486721293981,2.5,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
porsche,cayenne 3.6 v6 2011,6.78105762593618,2011.0,11.407576060361786,3.6,xăng,số tự động,nhập khẩu,suv,57.0
toyota,corolla altis 1.8g 2022,6.429719478039138,2022.0,10.596659732783579,1.8,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,fortuner 2.7v 4x2 at 2018,6.608000625296087,2018.0,10.985309671896763,2.7,xăng,số tự động,nhập khẩu,suv,57.0
toyota,yaris 1.5g 2018,6.089044875446846,2018.0,10.596659732783579,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
ford,everest titanium 2.0l 4x2 at 2018,6.684611727667927,2018.0,11.392259527743594,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x2 at 2022,7.030857476116121,2022.0,12.098642035352146,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest wildtrak 2.0l 4x4 at 2024,7.269616749608169,2024.0,9.99884318585288,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger xls 2.0l 4x2 at 2023,6.470799503782602,2023.0,10.778977123006351,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
hyundai,i10 grand 1.2 mt base 2020,5.4638318050256105,2020.0,11.289794413577894,1.25,xăng,số tay,lắp ráp trong nước,hatchback,57.0
hyundai,santafe mlx 2.0l 2009,5.69035945432406,2009.0,11.695255355062795,2.0,dầu,số tự động,nhập khẩu,suv,57.0
kia,carnival signature 2.2d 2023,7.074116816197362,2023.0,11.086333753496243,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,sedona 3.3l gath 2018,6.3561076606958915,2018.0,11.002116507732017,3.3,xăng,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,sorento dath 2015,6.100318952020064,2015.0,11.407576060361786,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
mazda,3 1.5 at 2018,6.037870919922137,2018.0,11.385103457032141,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx3 premium 1.5 at 2021,6.284134161070802,2021.0,9.798182590890704,1.5,xăng,số tự động,nhập khẩu,crossover,57.0
mercedes,benz c class c300 amg 2021,7.200424892944957,2021.0,9.61587214452889,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 300 4matic 2017,6.792344427470809,2017.0,11.350418300109132,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,camry 2.5q 2019,6.530877627725885,2019.0,11.289794413577894,2.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,prado txl 2.7l 2015,6.947937068614969,2015.0,11.51293546492023,2.7,xăng,số tự động,nhập khẩu,suv,57.0
toyota,veloz cross top 1.5 cvt 2022,6.289715570908998,2022.0,11.277215789596893,1.5,xăng,số tự động,nhập khẩu,suv,57.0
ford,everest titanium plus 2.0l 4x4 at 2024,7.262628600974241,2024.0,9.105090961257085,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger wildtrak 3.2l 4x4 at 2015,6.206575926724928,2015.0,11.51293546492023,3.2,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
honda,crv 2.4 at 2015,6.16541785423142,2015.0,11.918397239722838,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,creta cao cấp 1.5 at 2022,6.364750756851911,2022.0,9.741027444837728,1.5,xăng,số tự động,nhập khẩu,crossover,57.0
hyundai,santafe cao cấp 2.2l htrac 2022,6.999422467507961,2022.0,10.819798284210286,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
lexus,rx 300 2019,7.62608275807238,2019.0,10.668978650219241,2.0,xăng,số tự động,nhập khẩu,suv,57.0
lynk & co,& co 01 hyper pro 2023,6.659293919683638,2023.0,10.203629181337648,2.0,xăng,số tự động,nhập khẩu,suv,57.0
mazda,3 1.5l luxury 2024,6.380122536899765,2024.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e200 exclusive 2020,7.003065458786462,2020.0,3.828641396489095,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 200 2018,6.78105762593618,2018.0,11.289794413577894,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 200 4matic 2020,7.170119543449628,2020.0,10.859018228147887,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,fortuner 2.7v 4x4 at 2011,5.739792912179234,2011.0,11.314486721293981,2.7,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,prado vx 2.7l 2018,7.5126175446745105,2018.0,11.775297421715827,2.7,xăng,số tự động,nhập khẩu,suv,57.0
toyota,vios 1.5e cvt 2020,5.8289456176102075,2020.0,11.097425172408931,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
vinfast,vf5 plus 2024,6.040254711277414,2024.0,12.098642035352146,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
bmw,3 series 320i sport line 2024,7.300472814267799,2024.0,9.546884034617925,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
ford,everest 2.5l 4x2 mt 2009,5.564520407322694,2009.0,11.957617696467539,2.5,dầu,số tay,lắp ráp trong nước,suv,57.0
honda,crv e 2018,6.439350371100098,2018.0,11.49273296168228,1.5,xăng,số tự động,nhập khẩu,suv,57.0
hyundai,i30 cw 1.6 at 2011,5.484796933490655,2011.0,11.421763668712215,1.6,xăng,số tự động,nhập khẩu,hatchback,57.0
hyundai,santafe cao cấp 2.2l htrac 2021,6.957497370876951,2021.0,11.251573687764477,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
kia,k3 luxury 1.6 at 2022,6.274762021241939,2022.0,10.596659732783579,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 200 2018,6.779921907472252,2018.0,10.933124826700707,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz v class v220d cdi 2015,6.85751406254539,2015.0,11.715057818961629,2.1,dầu,số tự động,nhập khẩu,van/minivan,57.0
peugeot,2008 gt line 1.2 at 2021,6.3561076606958915,2021.0,10.596659732783579,1.2,xăng,số tự động,lắp ráp trong nước,crossover,57.0
suzuki,swift glx 1.2 at 2019,6.054439346269371,2019.0,11.034905792929415,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
toyota,corolla altis 2.0v sport 2017,6.274762021241939,2017.0,9.472781556562168,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,highlander le 2.7 2011,6.338594078203183,2011.0,12.098642035352146,2.7,xăng,số tự động,nhập khẩu,suv,57.0
vinfast,vf8 eco awd 2023,6.660575149839686,2023.0,10.545367754151743,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf8 plus awd 2022,6.660575149839686,2022.0,11.050905878263567,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf8 plus awd 2023,6.68586094706836,2023.0,10.778977123006351,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf8 plus awd 2023,6.734591659972948,2023.0,9.680406499268875,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
volkswagen,viloran luxury 2024,7.687080155783135,2024.0,9.472781556562168,2.0,xăng,số tự động,nhập khẩu,van/minivan,57.0
audi,a5 sportback 2.0 2015,6.423246963533519,2015.0,11.225256725762893,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,everest titanium 2.0l 4x2 at 2022,7.048386408721883,2022.0,12.098642035352146,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger limited 2.0l 4x4 at 2020,6.415096959171596,2020.0,12.098642035352146,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
ford,ranger xls 2.2l 4x2 at 2021,6.329720905522696,2021.0,11.264476926102367,2.2,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
ford,territory titanium x 1.5 at 2024,6.716594773520978,2024.0,10.404293143019792,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
honda,city rs 1.5 at 2021,6.131226489483141,2021.0,10.933124826700707,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
honda,crv l 2019,6.634633357861686,2019.0,11.277215789596893,1.5,xăng,số tự động,nhập khẩu,suv,57.0
hyundai,elantra 1.6 at đặc biệt 2024,6.396929655216146,2024.0,9.90353755128617,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,elantra 1.6 at tiêu chuẩn 2022,6.251903883165888,2022.0,10.491301994830229,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,cerato 1.6 at luxury 2020,6.173786103901937,2020.0,10.839600519357369,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,sedona 2.2l dath 2018,6.516193076042964,2018.0,11.695255355062795,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
mazda,3 1.5l luxury 2023,6.363028103540465,2023.0,10.819798284210286,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l sport luxury 2019,6.186208623900494,2019.0,10.463131911491967,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
mazda,cx5 2.0 deluxe 2020,6.461468176353717,2020.0,11.362114203075018,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mazda,cx5 2.5 signature premium 2wd 2020,6.536691597591305,2020.0,11.097425172408931,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,outlander 2.0 cvt 2022,6.54534966033442,2022.0,10.373522431293592,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,innova 2.0 venturer 2018,6.311734809152915,2018.0,11.433438436211896,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
ford,everest sport 2.0l 4x2 at 2023,7.02197642307216,2023.0,10.545367754151743,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,transit tiêu chuẩn 2022,6.486160788944089,2022.0,11.127277689932466,2.2,dầu,số tay,lắp ráp trong nước,van/minivan,57.0
hyundai,accent 1.4 at đặc biệt 2023,6.144185634125646,2023.0,10.545367754151743,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,avante 1.6 at 2013,5.5093883366279774,2013.0,12.095146671399466,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,tucson 2.0 at crdi đặc biệt 2021,6.587550014824796,2021.0,11.156264806643742,2.0,dầu,số tự động,lắp ráp trong nước,crossover,57.0
hyundai,tucson 2.0 at crdi đặc biệt 2021,6.559615237493242,2021.0,10.778977123006351,2.0,dầu,số tự động,lắp ráp trong nước,crossover,57.0
kia,cerato 2.0 at premium 2019,6.129050210060545,2019.0,11.156264806643742,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
lexus,gx 460 2010,7.115582126184454,2010.0,11.51293546492023,4.6,xăng,số tự động,nhập khẩu,suv,57.0
mazda,3 1.5 at 2018,6.066108090103747,2018.0,11.407576060361786,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 s 1.6 at 2013,5.655991810819852,2013.0,11.49273296168228,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 300 4matic 2016,6.740519359606223,2016.0,11.611267407968908,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glk class glk280 4matic 2009,5.66988092298052,2009.0,12.04355959836804,3.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz s class s400l 2015,7.0909098220799835,2015.0,11.565849928278116,3.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
nissan,x trail 2.5 sv 4wd premium 2018,6.212606095751519,2018.0,12.098642035352146,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
peugeot,3008 gt 2022,6.710523109452428,2022.0,10.819798284210286,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
toyota,prado txl 2.7l 2010,6.566672429803241,2010.0,9.392745258631441,2.7,xăng,số tự động,nhập khẩu,suv,57.0
ford,ecosport titanium 1.5l at 2017,5.817111159963204,2017.0,11.407576060361786,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
ford,explorer limited 2.3l ecoboost 2017,6.7226297948554485,2017.0,12.098642035352146,2.3,xăng,số tự động,nhập khẩu,suv,57.0
ford,ranger xls 2.2l 4x2 at 2021,6.338594078203183,2021.0,11.51293546492023,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
hyundai,santafe 2.2l 4wd 2017,6.493753839851687,2017.0,11.49273296168228,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
kia,carnival signature 2.2d 2024,7.365180126021013,2024.0,10.165890277802454,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,morning 1.0 at 2011,5.407171771460119,2011.0,12.098642035352146,1.0,xăng,số tự động,nhập khẩu,hatchback,57.0
kia,sorento s gat 2.4l 4wd 2015,6.018593214496234,2015.0,11.49273296168228,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
mazda,3 1.5 at 2016,5.929589143389895,2016.0,11.289794413577894,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,bt50 2.2l 4x2 at 2016,5.87493073085203,2016.0,11.918397239722838,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
mazda,cx8 premium awd 2022,6.78105762593618,2022.0,11.184435286790631,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz c class c200 avantgarde plus 2022,7.272398392570047,2022.0,9.680406499268875,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 exclusive 2019,6.802394763324311,2019.0,10.87806606028079,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mitsubishi,outlander 2.4 cvt 2017,6.338594078203183,2017.0,10.491301994830229,2.4,xăng,số tự động,nhập khẩu,suv,57.0
peugeot,3008 gt 2022,6.710523109452428,2022.0,10.214678610538817,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
peugeot,5008 1.6 at 2019,6.455198563340122,2019.0,11.289794413577894,1.6,xăng,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf5 plus 2025,6.0867747269123065,2025.0,9.105090961257085,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
audi,q5 sportback sline 45 tfsi quattro 2021,7.426549072397305,2021.0,10.491301994830229,2.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,x3 xdrive20i 2020,7.186144304522325,2020.0,11.39640288460621,2.0,xăng,số tự động,nhập khẩu,suv,57.0
honda,city rs 1.5 at 2024,6.255750041753367,2024.0,9.305741456739435,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
honda,civic rs 1.5 at 2023,6.621405651764134,2023.0,10.668978650219241,1.5,xăng,số tự động,nhập khẩu,sedan,57.0
