Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
Mazda,3 1 5L Luxury 2022,565000000,2022,60000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Mazda,6 2 0 At 2014,375000000,2014,110000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.0
Mazda,Cx5 Premium 2 0 At 2022,735000000,2022,30000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mercedes Benz,Glc 200 2019,968000000,2019,79000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mitsubishi,Xpander Premium 1 5 At 2022,560000000,2022,44000,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Nissan,Navara Vl 2 5 At 4Wd 2016,420000000,2016,0,Nhập khẩu,Bán tải / Pickup,Số tự động,33,dầu,2.5
Toyota,Corolla Cross 1 8Hv 2021,742000000,2021,77000,Nhập khẩu,SUV,Số tự động,33,khác,
Toyota,Vios E 1 5 Mt 2021,345000000,2021,39000,Lắp ráp trong nước,Sedan,Số tay,33,xăng,1.5
Toyota,Wigo 1 2 At 2021,335000000,2021,20000,Nhập khẩu,Hatchback,Số tự động,33,xăng,1.2
Ford,Everest Wildtrak 2 0L 4X4 At 2024,1455000000,2024,22000,Nhập khẩu,SUV,Số tự động,33,dầu,2.0
Ford,Ranger Wildtrak 2 0L 4X4 At 2022,805000000,2022,0,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,33,dầu,2.0
Ford,Ranger Xls 2 0L 4X2 At 2024,639000000,2024,18000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,33,dầu,2.0
Ford,Territory Titanium X 1 5 At 2025,880000000,2025,5000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Hyundai,Accent 1 4 At 2024,445000000,2024,16000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.4
Hyundai,Kona 2 0 Ath 2021,525000000,2021,35000,Lắp ráp trong nước,Crossover,Số tự động,33,xăng,2.0
Hyundai,Santafe Cao Cap 2 5L Htrac 2021,940000000,2021,87000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.5
Hyundai,Veracruz 3 0 V6 2007,283000000,2007,120000,Nhập khẩu,SUV,Số tự động,33,dầu,3.0
Kia,Carens Crdi 2 0 At 2007,210000000,2007,0,Nhập khẩu,Crossover,Số tự động,33,dầu,2.0
Kia,Morning Si At 2017,245000000,2017,72000,Lắp ráp trong nước,Hatchback,Số tự động,33,xăng,1.25
Lexus,Lx 570 2016,4750000000,2016,100000,Nhập khẩu,SUV,Số tự động,33,xăng,5.7
Mazda,3 1 5L Luxury 2019,425000000,2019,75000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Mazda,Cx5 2 5 At 2Wd 2018,548000000,2018,55000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.5
Mercedes Benz,C Class C250 Exclusive 2018,795000000,2018,0,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.0
Mercedes Benz,C Class C43 Amg 4Matic 2023,1999000000,2023,5900,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.0
Mercedes Benz,E Class E200 Exclusive 2022,1899000000,2022,22222,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.0
Peugeot,3008 1 6 At 2019,635000000,2019,0,Lắp ráp trong nước,Crossover,Số tự động,33,xăng,1.6
Toyota,Vios E Cvt 2022,385000000,2022,60000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Toyota,Wigo 1 2 At 2021,333000000,2021,19000,Nhập khẩu,Hatchback,Số tự động,33,xăng,1.2
Volkswagen,Teramont 2 0 At 2022,1539000000,2022,40000,Nhập khẩu,SUV,Số tự động,33,xăng,2.0
Bmw,X3 Xdrive30I M Sport 2024,2189000000,2024,0,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Bmw,X6 Xdrive35I 2009,480000000,2009,130000,Nhập khẩu,SUV,Số tự động,33,xăng,3.0
Ford,Everest Titanium 2 0L 4X2 At 2023,1230000000,2023,50000,Nhập khẩu,SUV,Số tự động,33,dầu,2.0
Ford,Everest Titanium 2 0L 4X4 At 2019,935000000,2019,18000,Nhập khẩu,SUV,Số tự động,33,dầu,2.0
Ford,Ranger Wildtrak 3 2L 4X4 At 2017,515000000,2017,122000,Nhập khẩu,Bán tải / Pickup,Số tự động,33,dầu,3.2
Honda,Crv L 2019,735000000,2019,80000,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Honda,Crv L 2020,780000000,2020,60000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Kia,Cerato 1 6 At Luxury 2019,448000000,2019,69000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.6
Kia,Cerato 1 6 Mt 2016,286000000,2016,100000,Lắp ráp trong nước,Sedan,Số tay,33,xăng,1.6
Mazda,3 1 5L Luxury 2022,550000000,2022,46000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Mazda,6 Signature Premium 2 5 At 2023,735000000,2023,10000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.5
Mercedes Benz,Glc 300 4Matic 2020,1539000000,2020,63000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mercedes Benz,Maybach S450 4Matic 2020,4350000000,2020,50000,Nhập khẩu,Sedan,Số tự động,33,xăng,3.0
Mercedes Benz,S Class S400L 2017,1390000000,2017,70000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,3.0
Mitsubishi,Xpander 1 5 Mt 2021,440000000,2021,40000,Nhập khẩu,SUV,Số tay,33,xăng,1.5
Toyota,Camry 2 5Q 2019,850000000,2019,65000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.5
Toyota,Fortuner 2 4G 4X2 At 2019,790000000,2019,115477,Lắp ráp trong nước,SUV,Số tự động,33,dầu,2.4
Toyota,Fortuner Legender 2 4L 4X2 At 2025,1159000000,2025,7000,Lắp ráp trong nước,SUV,Số tự động,33,dầu,2.4
Toyota,Fortuner Trd Sportivo 4X2 At 2015,495000000,2015,0,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.7
Toyota,Rav4 2 4 At 2007,205000000,2007,0,Nhập khẩu,SUV,Số tự động,33,xăng,2.4
Ford,Everest Titanium 2 0L 4X4 At 2019,890000000,2019,75000,Nhập khẩu,SUV,Số tự động,33,dầu,2.0
Ford,Everest Titanium Plus 2 0L 4X4 At 2023,1379000000,2023,20000,Nhập khẩu,SUV,Số tự động,33,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2018,468000000,2018,78000,Nhập khẩu,Bán tải / Pickup,Số tự động,33,dầu,2.2
Honda,Crv L 2022,850000000,2022,45000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Hyundai,I10 1 2 At 2023,389000000,2023,12000,Lắp ráp trong nước,Hatchback,Số tự động,33,xăng,1.25
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1020000000,2022,60000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.5
Hyundai,Solati Limousine 2 5 Mt 2020,769000000,2020,0,Lắp ráp trong nước,Van/Minivan,Số tay,33,dầu,2.5
Kia,Carnival Signature 2 2D 2023,1318000000,2023,25000,Lắp ráp trong nước,Van/Minivan,Số tự động,33,dầu,2.2
Lexus,Es 250 2016,1168000000,2016,69000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.5
Lexus,Lx 570 2014,3150000000,2014,160000,Nhập khẩu,SUV,Số tự động,33,xăng,5.7
Lexus,Rx 350 2019,2880000000,2019,80000,Nhập khẩu,SUV,Số tự động,33,xăng,3.5
Mazda,3 1 5L Deluxe 2020,479000000,2020,0,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Mazda,3 2 0 At 2018,455000000,2018,0,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.0
Mercedes Benz,Glc 300 4Matic Coupe 2022,2450000000,2022,19000,Nhập khẩu,SUV,Số tự động,33,xăng,2.0
Mitsubishi,Xpander 1 5 At 2019,455000000,2019,25000,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Porsche,718 Cayman 2 0 At 2021,2990000000,2021,20000,Nhập khẩu,Coupe,Số tự động,33,xăng,2.0
Toyota,Camry 2 0Q 2022,1020000000,2022,47000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.0
Toyota,Corolla Cross 1 8Hv 2021,745000000,2021,78000,Nhập khẩu,SUV,Số tự động,33,khác,
Toyota,Innova 2 0E 2018,430000000,2018,87000,Lắp ráp trong nước,Crossover,Số tay,33,xăng,2.0
Toyota,Prado Lc250 2 4L 2024,3650000000,2024,1500,Nhập khẩu,SUV,Số tự động,33,xăng,2.4
Audi,A7 3 0 Tfsi 2015,780000000,2015,70000,Nhập khẩu,Sedan,Số tự động,33,xăng,3.0
Bmw,5 Series 520I 2016,699000000,2016,41000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.0
Bmw,X5 Xdrive40I M Sport 2022,2898000000,2022,0,Nhập khẩu,SUV,Số tự động,33,xăng,3.0
Ford,Ranger Xls 2 2L 4X2 At 2021,552000000,2021,78500,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,33,dầu,2.2
Honda,Crv 2 0 At 2013,440000000,2013,104000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Honda,Crv L 2020,820000000,2020,40000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Hyundai,Grand Starex Van 2 4 Mt 2013,290000000,2013,120000,Nhập khẩu,Van/Minivan,Số tay,33,xăng,2.4
Hyundai,Santafe 2 2L 4Wd 2016,635000000,2016,0,Lắp ráp trong nước,SUV,Số tự động,33,dầu,2.2
Hyundai,Santafe 2 4L 2019,699000000,2019,0,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.4
Kia,Carnival Signature 2 2D 2025,1666000000,2025,3000,Lắp ráp trong nước,Van/Minivan,Số tự động,33,dầu,2.2
Kia,Morning 1 0 At 2011,186000000,2011,80000,Nhập khẩu,Hatchback,Số tự động,33,xăng,1.0
Kia,Seltos Premium 1 4 At 2023,655000000,2023,33000,Lắp ráp trong nước,Crossover,Số tự động,33,xăng,1.4
Lexus,Es 250 2022,2180000000,2022,29000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.5
Lexus,Lx 570 2014,3150000000,2014,160000,Nhập khẩu,SUV,Số tự động,33,xăng,5.7
Lexus,Rx 350 2016,1899000000,2016,120000,Nhập khẩu,SUV,Số tự động,33,xăng,3.5
Lexus,Rx 350 Premium 2025,3690000000,2025,6000,Nhập khẩu,SUV,Số tự động,33,xăng,2.4
Mercedes Benz,Glc 300 4Matic 2023,2350000000,2023,20000,Lắp ráp trong nước,SUV,Số tự động,33,khác,
Mitsubishi,Xpander 1 5 At 2019,480000000,2019,47000,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Toyota,Corolla Cross 1 8Hv 2022,785000000,2022,32156,Nhập khẩu,SUV,Số tự động,33,khác,
Toyota,Prado Txl 2 7L 2014,915000000,2014,135000,Nhập khẩu,SUV,Số tự động,33,xăng,2.7
Ford,Everest Titanium 2 0L 4X2 At 2022,1150000000,2022,24000,Nhập khẩu,SUV,Số tự động,33,dầu,2.0
Ford,Transit Premium 2024,920000000,2024,7600,Lắp ráp trong nước,Van/Minivan,Số tay,33,dầu,2.3
Hyundai,Santafe Prestige 2 5L Htrac 2024,1130000000,2024,9000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.5
Hyundai,Tucson 1 6 At Turbo 2019,648000000,2019,0,Lắp ráp trong nước,Crossover,Số tự động,33,xăng,1.6
Kia,Cerato 1 6 At Deluxe 2019,435000000,2019,72000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.6
Kia,K3 Premium 1 6 At 2022,555000000,2022,50000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.6
Kia,Seltos Premium 1 4 At 2022,630000000,2022,67000,Lắp ráp trong nước,Crossover,Số tự động,33,xăng,1.4
Landrover,Range Rover Velar R,2380000000,2019,85000,Nhập khẩu,SUV,Số tự động,33,xăng,2.0
Mazda,2 1 5 At 2020,368000000,2020,60000,Nhập khẩu,Sedan,Số tự động,33,xăng,1.5
Mazda,3 1 5L Luxury 2021,525000000,2021,12345,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Mazda,Cx5 Premium 2 0 At 2024,815000000,2024,5000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mercedes Benz,C Class C200 2019,790000000,2019,42000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Mercedes Benz,Glc 200 4Matic 2020,1190000000,2020,0,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mercedes Benz,Gls 400 4Matic 2016,1580000000,2016,85000,Nhập khẩu,SUV,Số tự động,33,xăng,3.0
Mercedes Benz,Gls 450 4Matic 2022,4889000000,2022,17,Nhập khẩu,SUV,Số tự động,33,xăng,3.0
Mercedes Benz,S Class S400L 2016,1379000000,2016,60000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,3.0
Mitsubishi,Pajero Sport 2 4D 4X2 At 2021,840000000,2021,60000,Nhập khẩu,SUV,Số tự động,33,dầu,2.4
Mitsubishi,Xpander 1 5 Mt 2022,423000000,2022,72000,Lắp ráp trong nước,SUV,Số tay,33,xăng,1.5
Suzuki,Swift Glx 1 2 At 2021,495000000,2021,0,Nhập khẩu,Hatchback,Số tự động,33,xăng,1.2
Toyota,Fortuner 2 4G 4X2 Mt 2020,765000000,2020,74509,Lắp ráp trong nước,SUV,Số tay,33,dầu,2.4
Bmw,3 Series 330I M Sport 2023,1699000000,2023,17000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.0
Bmw,7 Series 730Li 2020,2500000000,2020,51000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.0
Bmw,X7 Xdrive40I M Sport 2022,4388000000,2022,30000,Nhập khẩu,SUV,Số tự động,33,xăng,3.0
Daewoo,Matiz Van 0 8 At 2011,115000000,2011,0,Nhập khẩu,Van/Minivan,Số tự động,33,xăng,0.8
Ford,Ranger Wildtrak 2 0L 4X4 At 2021,682000000,2021,81000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,33,dầu,2.0
Ford,Territory Titanium X 1 5 At 2024,839000000,2024,20000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Hyundai,Palisade Prestige 2 2 At Htrac 2024,1460000000,2024,6000,Lắp ráp trong nước,SUV,Số tự động,33,dầu,2.2
Hyundai,Santafe Cao Cap 2 2L Htrac 2021,1090000000,2021,0,Lắp ráp trong nước,SUV,Số tự động,33,dầu,2.2
Jaguar,Xj Series Xjl 3 0 Supercharged 2014,1260000000,2014,0,Nhập khẩu,Sedan,Số tự động,33,xăng,3.0
Kia,K3 Deluxe 1 6 Mt 2022,440000000,2022,34000,Lắp ráp trong nước,Sedan,Số tay,33,xăng,1.6
Kia,Morning Si Mt 2016,175000000,2016,130,Lắp ráp trong nước,Hatchback,Số tay,33,xăng,1.25
Lexus,Gx 460 2016,2686000000,2016,100000,Nhập khẩu,SUV,Số tự động,33,xăng,4.6
Mazda,2 1 5 At 2024,435000000,2024,15000,Nhập khẩu,Sedan,Số tự động,33,xăng,1.5
Mitsubishi,Xforce Premium 2025,630000000,2025,3000,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Porsche,Macan 2 0 2023,3590000000,2023,15000,Nhập khẩu,SUV,Số tự động,33,xăng,2.0
Toyota,Corolla Altis 1 8G At 2021,615000000,2021,56000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.8
Toyota,Innova 2 0E 2015,315000000,2015,90000,Lắp ráp trong nước,Crossover,Số tay,33,xăng,2.0
Toyota,Veloz Cross Top 1 5 Cvt 2023,575000000,2023,40000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Vinfast,Vf3 Plus 2024,235000000,2024,4500,Lắp ráp trong nước,Hatchback,Số tự động,33,điện,0.0
Audi,Q5 2 0 At 2016,685000000,2016,110000,Nhập khẩu,SUV,Số tự động,33,xăng,2.0
Ford,Everest Titanium 2 0L 4X4 At 2020,912000000,2020,65000,Nhập khẩu,SUV,Số tự động,33,dầu,2.0
Ford,Focus S 2 0 At 2013,338000000,2013,89000,Lắp ráp trong nước,Hatchback,Số tự động,33,xăng,2.0
Ford,Ranger Wildtrak 3 2L 4X4 At 2015,480000000,2015,14000,Nhập khẩu,Bán tải / Pickup,Số tự động,33,dầu,3.2
Ford,Territory Titanium X 1 5 At 2024,825000000,2024,11000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Honda,City 1 5Top 2019,399000000,2019,60000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Hyundai,I10 Grand 1 2 At 2017,288000000,2017,68000,Lắp ráp trong nước,Hatchback,Số tự động,33,xăng,1.25
Kia,Carens Exmt 2012,215000000,2012,0,Lắp ráp trong nước,Crossover,Số tay,33,xăng,2.0
Kia,Morning 1 0 At 2011,212000000,2011,0,Nhập khẩu,Hatchback,Số tự động,33,xăng,1.0
Kia,Rio 1 4 At 2016,285000000,2016,72000,Nhập khẩu,Sedan,Số tự động,33,xăng,1.4
Lexus,Es 250 F Sport 2022,2260000000,2022,60000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.5
Lexus,Lx 570 Super Sport 2018,6150000000,2018,0,Nhập khẩu,SUV,Số tự động,33,xăng,5.7
Mercedes Benz,Cla Class Cla 45 Amg 4Matic 2016,789000000,2016,69000,Nhập khẩu,Sedan,Số tự động,33,xăng,2.0
Toyota,Corolla Altis 1 8G Mt 2004,109000000,2004,215000,Lắp ráp trong nước,Sedan,Số tay,33,xăng,1.8
Toyota,Fortuner 2 4G 4X2 At 2019,810000000,2019,70000,Nhập khẩu,SUV,Số tự động,33,dầu,2.4
Toyota,Fortuner 2 4L 4X2 At 2022,960000000,2022,29000,Lắp ráp trong nước,SUV,Số tự động,33,dầu,2.4
Toyota,Hilux 3 0G 4X4 At 2015,548000000,2015,120000,Nhập khẩu,Bán tải / Pickup,Số tự động,33,dầu,3.0
Toyota,Land Cruiser Ii 2 8 Mt 1992,385000000,1992,0,Nhập khẩu,SUV,Số tay,33,dầu,2.8
Vinfast,Vf3 Plus 2024,225000000,2024,31000,Lắp ráp trong nước,Hatchback,Số tự động,33,điện,0.0
Bmw,3 Series 328I Gt 2016,639000000,2016,0,Nhập khẩu,Sedan,Số tự động,33,xăng,2.0
Ford,Ranger Xls 2 2L 4X2 At 2021,560000000,2021,65000,Nhập khẩu,Bán tải / Pickup,Số tự động,33,dầu,2.2
Honda,Hrv G 2023,639000000,2023,25000,Nhập khẩu,Crossover,Số tự động,33,xăng,1.5
Hyundai,Tucson 2 0 At 2020,625000000,2020,72000,Lắp ráp trong nước,Crossover,Số tự động,33,xăng,2.0
Kia,Carnival Royal 2 2D 2022,1895000000,2022,25000,Lắp ráp trong nước,Van/Minivan,Số tự động,33,dầu,2.2
Kia,Sonet Deluxe 1 5 At 2023,470000000,2023,32000,Lắp ráp trong nước,Crossover,Số tự động,33,xăng,1.5
Kia,Sorento Dath 2016,550000000,2016,0,Lắp ráp trong nước,SUV,Số tự động,33,dầu,2.2
Mazda,3 1 5L Luxury 2021,520000000,2021,69000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Mazda,Cx5 Luxury 2 0 At 2023,720000000,2023,30000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mazda,Cx5 Premium Exclusive 2 0 At 2024,859000000,2024,7000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mercedes Benz,C Class C300 Amg 2015,599000000,2015,60000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.0
Mitsubishi,Attrage 1 2 Cvt 2022,365000000,2022,35000,Nhập khẩu,Sedan,Số tự động,33,xăng,1.2
Mitsubishi,Xpander Cross 1 5 At 2022,545000000,2022,23200,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Mitsubishi,Xpander Premium 1 5 At 2024,585000000,2024,23400,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Toyota,Camry 2 4G 2011,355000000,2011,180,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.4
Toyota,Corolla Altis 1 8G At 2013,320000000,2013,120,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.8
Toyota,Corolla Cross 1 8G 2023,710000000,2023,35000,Nhập khẩu,SUV,Số tự động,33,xăng,1.8
Toyota,Fortuner 2 5G 2015,520000000,2015,90000,Lắp ráp trong nước,SUV,Số tay,33,dầu,2.5
Toyota,Yaris 1 5 At 2013,285000000,2013,10,Nhập khẩu,Hatchback,Số tự động,33,xăng,1.5
Vinfast,Fadil 1 4 At 2021,300000000,2021,40000,Lắp ráp trong nước,Hatchback,Số tự động,33,xăng,1.4
Ford,Escape Xls 2 3L 4X2 At 2009,220000000,2009,123456,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.3
Ford,Escape Xls 2 3L 4X2 At 2010,233000000,2010,160000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.3
Ford,Ranger Wildtrak 2 0L 4X4 At 2021,678000000,2021,65000,Nhập khẩu,Bán tải / Pickup,Số tự động,33,dầu,2.0
Ford,Territory Titanium X 1 5 At 2024,850000000,2024,10000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Ford,Transit Premium 2024,920000000,2024,9300,Lắp ráp trong nước,Van/Minivan,Số tay,33,dầu,2.3
Honda,Crv E 2019,690000000,2019,77000,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Kia,Morning 1 25 At 2022,280000000,2022,58000,Lắp ráp trong nước,Hatchback,Số tự động,33,xăng,1.25
Kia,Morning Ex 2016,150000000,2016,56000,Lắp ráp trong nước,Hatchback,Số tay,33,xăng,1.25
Landrover,Range Rover Autobiography Lwb 5 0 2014,2320000000,2014,86000,Nhập khẩu,SUV,Số tự động,33,xăng,5.0
Mazda,Cx5 2 0 At 2016,508000000,2016,0,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mazda,Cx8 Luxury 2020,719000000,2020,51000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.5
Mercedes Benz,Glc 200 2018,920000000,2018,0,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mitsubishi,Xpander 1 5 At 2020,463000000,2020,85000,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Nissan,Almera El 1 0 Cvt 2023,435000000,2023,11000,Nhập khẩu,Sedan,Số tự động,33,xăng,1.0
Suzuki,Xl7 1 5 At 2023,525000000,2023,13000,Nhập khẩu,SUV,Số tự động,33,xăng,1.5
Toyota,Avanza Premio 1 5 At 2022,480000000,2022,0,Lắp ráp trong nước,SUV,Số tự động,33,xăng,1.5
Toyota,Corolla Altis 1 8G At 2014,415000000,2014,119,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.8
Toyota,Vios 1 5E 2016,258000000,2016,118000,Lắp ráp trong nước,Sedan,Số tay,33,xăng,1.5
Vinfast,Fadil 1 4 At 2021,315000000,2021,50008,Lắp ráp trong nước,Hatchback,Số tự động,33,xăng,1.4
Ford,Everest Titanium 2 0L 4X2 At 2021,920000000,2021,43800,Nhập khẩu,SUV,Số tự động,33,dầu,2.0
Honda,City Rs 1 5 At 2021,459000000,2021,56000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Honda,Crv 2 0 At 2015,465000000,2015,800000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Hyundai,I10 Grand 1 2 At 2021,348000000,2021,0,Lắp ráp trong nước,Hatchback,Số tự động,33,xăng,1.25
Hyundai,I10 Grand 1 2 Mt Base 2016,158000000,2016,155300,Nhập khẩu,Sedan,Số tay,33,xăng,1.25
Kia,Rondo Gmt 2017,299000000,2017,130000,Lắp ráp trong nước,SUV,Số tay,33,xăng,2.0
Lexus,Lm 500H 2024,9100000000,2024,1000,Nhập khẩu,Van/Minivan,Số tự động,33,khác,
Mazda,3 1 5L Luxury 2019,448000000,2019,56000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,1.5
Mazda,6 2 0 At 2014,365000000,2014,130000,Lắp ráp trong nước,Sedan,Số tự động,33,xăng,2.0
Mazda,Cx5 Luxury 2 0 At 2022,710000000,2022,62000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mg,Rx5 1 5T Lux 2024,670000000,2024,1000,Nhập khẩu,Crossover,Số tự động,33,xăng,1.5
Mitsubishi,Outlander 2 0 Cvt 2021,650000000,2021,30000,Lắp ráp trong nước,SUV,Số tự động,33,xăng,2.0
Mitsubishi,Triton 4X2 At Mivec Premium 2021,550000000,2021,76000,Nhập khẩu,Bán tải / Pickup,Số tự động,33,dầu,2.4
