Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
Mitsubishi,Triton Athlete 4X4 At 2022,690000000,2022,52368,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.4
Peugeot,2008 Gt Line 1 2 At 2021,569000000,2021,40000,Lắp ráp trong nước,Crossover,Số tự động,30,xăng,1.2
Toyota,Yaris 1 5E 2016,335000000,2016,69999,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Ford,Ecosport Titanium 1 5L At 2015,295000000,2015,80000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Ford,Everest Titanium 2 0L 4X2 At 2018,769000000,2018,90000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Mustang Ecoboost Fastback 2018,1790000000,2018,40000,Nhập khẩu,Coupe,Số tự động,31,xăng,2.3
Hyundai,I20 1 4 At 2010,210000000,2010,150000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.4
Hyundai,Santafe Cao Cap 2 2L Htrac 2022,1135000000,2022,38000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.2
Kia,Cerato 2 0 At Premium 2021,510000000,2021,42000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E250 2009,285000000,2009,108000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Mercedes Benz,Glc 200 4Matic 2021,1299000000,2021,53000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glk Class Glk280 4Matic 2009,265000000,2009,160000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,3.0
Nissan,Almera Vl 1 0 Cvt Cao Cap 2021,419000000,2021,64000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.0
Toyota,Fortuner 2 4L 4X2 At 2024,980000000,2024,96000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.4
Toyota,Innova 2 0E 2016,318000000,2016,160000,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Toyota,Sienna Limited 3 5 2016,1495000000,2016,66000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,3.5
Toyota,Yaris 1 5G 2018,440000000,2018,40000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Volkswagen,New Beetle 1 6 At 2009,430000000,2009,80000,Nhập khẩu,Coupe,Số tự động,30,xăng,1.6
Ford,Explorer Limited 2 3L Ecoboost 2016,750000000,2016,100,Nhập khẩu,SUV,Số tự động,31,xăng,2.3
Ford,Mustang Ecoboost Fastback 2018,1790000000,2018,48000,Nhập khẩu,Coupe,Số tự động,31,xăng,2.3
Hyundai,Accent 1 4 Mt 2020,319000000,2020,44000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.4
Hyundai,Santafe Cao Cap 2 5L Htrac 2021,940000000,2021,88000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Landrover,Range Rover Autobiography Lwb 3 0 2015,2060000000,2015,90000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Mazda,3 1 5L Luxury 2023,579000000,2023,12000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 2018,699000000,2018,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C250 Exclusive 2016,655000000,2016,128747,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 2019,989000000,2019,74000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2017,995000000,2017,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2019,1087000000,2019,71000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mg,5 Luxury 1 5 At 2023,395000000,2023,28000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.5
Peugeot,5008 Allure 1 6 At 2020,690000000,2020,75000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.6
Toyota,Corolla Cross 1 8V 2021,686000000,2021,70000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Innova E 2 0 Mt 2022,588000000,2022,45000,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Volvo,Xc40 Ultimate B5 Awd 2024,1738000000,2024,1400,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,A4 2 0 Tfsi 2016,668000000,2016,75000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Honda,City 1 5 2018,339000000,2018,82000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Kia,Morning Si At 2018,278000000,2018,61000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.25
Mazda,3 1 5L Luxury 2019,450000000,2019,56000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2019,450000000,2019,63000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 2017,685000000,2017,100000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C250 Exclusive 2016,665000000,2016,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C250 Exclusive 2016,639000000,2016,82000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2017,928000000,2017,88000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Toyota,Camry 2 0G 2021,800000000,2021,80000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Toyota,Camry 2 4G 2012,395000000,2012,150000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.4
Toyota,Camry Le 2 5 2010,420000000,2010,156000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Toyota,Corolla Cross 1 8V 2022,720000000,2022,40000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Innova 2 0E 2018,390000000,2018,73300,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Audi,A6 45 Tfsi 2021,1590000000,2021,28000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Audi,Q5 2 0 At 2016,685000000,2016,66000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,Q5 2 0 At 2017,869000000,2017,100000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Ford,Fiesta Trend 1 5 At 2014,225000000,2014,83000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.5
Honda,Crv L 2020,795000000,2020,63000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Hyundai,Elantra 1 6 At 2017,379000000,2017,110000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1045000000,2022,53000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Kia,Cerato 2 0 At Premium 2021,489000000,2021,38000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C250 Amg 2015,655000000,2015,68000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E180 2021,1199000000,2021,36000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,Glc 300 4Matic 2018,1099000000,2018,76000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Toyota,Corolla Altis 1 8G At 2010,358000000,2010,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Toyota,Vios E Cvt 2022,408000000,2022,38000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Volkswagen,Tiguan 2 0 At 2016,556000000,2016,75000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,A8 L V6 3 0 Tfsi 2016,1299000000,2016,58000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.0
Bmw,5 Series 520I 2012,595000000,2012,0,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Territory Titanium X 1 5 At 2024,815000000,2024,15000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Honda,Civic G 1 8 At 2019,525000000,2019,97000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.8
Honda,Civic G 1 8 At 2021,648000000,2021,34000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.8
Kia,Sonet Premium 1 5 At 2024,575000000,2024,19000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2024,599000000,2024,20000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 Avantgarde 2023,1398000000,2023,3500,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,E Class E200 2016,779000000,2016,74000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 2022,1358000000,2022,28000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2017,916000000,2017,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Nissan,X Trail 2 5 Sv 4Wd Premium 2018,518000000,2018,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Porsche,Cayenne 3 6 V6 2012,1090000000,2012,10000,Nhập khẩu,SUV,Số tự động,31,xăng,3.6
Toyota,Corolla Cross 1 8V 2024,785000000,2024,5200,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Prado Vx 2 7L 2019,1900000000,2019,0,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Toyota,Vios 1 5G 2016,355000000,2016,100000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Toyota,Vios G 1 5 Cvt 2022,428000000,2022,28000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Audi,Q5 2 0 At 2017,869000000,2017,99999,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Ford,Ranger Xls 2 2L 4X2 Mt 2015,300000000,2015,130000,Nhập khẩu,Bán tải / Pickup,Số tay,31,dầu,2.2
Honda,Civic G 1 8 At 2019,529000000,2019,60000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.8
Hyundai,I10 Grand 1 2 At 2017,288000000,2017,72000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.25
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1090000000,2022,35000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Kia,K3 Luxury 1 6 At 2021,485000000,2021,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Lexus,Nx 300 2019,1689000000,2019,58000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C180 2020,866000000,2020,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C300 Amg 2022,1699000000,2022,18888,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C300 Amg 2022,1552000000,2022,40000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E300 Amg 2018,1399000000,2018,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Gla Class Gla 45 Amg 4Matic 2015,599000000,2015,60000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2019,999000000,2019,88000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Gls 400 4Matic 2016,1486000000,2016,100000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Mitsubishi,Pajero Sport D 4X2 Mt 2016,399000000,2016,80000,Lắp ráp trong nước,SUV,Số tay,31,dầu,2.5
Mitsubishi,Xpander 1 5 At 2019,455000000,2019,25000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Mitsubishi,Xpander Cross 1 5 At 2025,655000000,2025,4000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Innova 2 0E 2013,245000000,2013,150000,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Chevrolet,Captiva Ltz 2 4 At 2015,355000000,2015,67000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Ford,Everest Trend 2 0L 4X2 At 2019,750000000,2019,79000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2017,445000000,2017,92000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Hyundai,Tucson 1 6 At Turbo Htrac Dac Biet 2022,845000000,2022,53000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Hyundai,Tucson 1 6 At Turbo Htrac Dac Biet 2024,919000000,2024,32000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Lexus,Nx 300 2018,1579000000,2018,39999,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mazda,3 1 5L Luxury 2022,545000000,2022,23000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 Avantgarde 2023,1398000000,2023,3500,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C300 Amg 2017,763000000,2017,96000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2017,890000000,2017,78000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Triton 4X2 At Mivec Premium 2021,550000000,2021,76000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.4
Mitsubishi,Xforce Exceed 2025,596000000,2025,20000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Porsche,Macan 2 0 2015,1388000000,2015,88888,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Fortuner 2 5G 2010,369000000,2010,180000,Lắp ráp trong nước,SUV,Số tay,31,dầu,2.5
Toyota,Fortuner 2 7V 4X2 At 2015,465000000,2015,85000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.7
Vinfast,Fadil 1 4 At 2020,288000000,2020,46000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Ford,Everest Titanium 2 0L 4X2 At 2025,1319000000,2025,0,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2018,490000000,2018,0,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Honda,Crv L 2019,770000000,2019,67000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Hyundai,Creta Dac Biet 1 5 At 2023,588000000,2023,27000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Hyundai,Tucson 1 6 At Turbo Htrac Dac Biet 2024,935000000,2024,20000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Lexus,Rx 350 2007,320000000,2007,40000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Lexus,Rx 350 F,2199000000,2016,65000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Mercedes Benz,C Class C300 Amg 2021,1569000000,2021,40000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,S Class S400L 2016,1290000000,2016,76000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Mg,Zs Luxury 1 5 At 2Wd 2024,499000000,2024,3000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Mg,Zs Standard 1 5 At 2Wd 2023,435000000,2023,50000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Toyota,Corolla Cross 1 8V 2020,599000000,2020,71000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Fortuner 2 7V 4X2 At 2015,450000000,2015,110000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.7
Ford,Ranger Wildtrak 2 0L 4X4 At 2024,879000000,2024,20000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2020,545000000,2020,55000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Honda,Brio Rs 2020,350000000,2020,37000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.2
Kia,Cerato 1 6 At 2018,405000000,2018,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Kia,Sedona 2 2 Dat Luxury 2019,789000000,2019,72000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Lexus,Es 250 2017,1330000000,2017,0,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Lexus,Rx 350 2010,790000000,2010,86000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Mazda,Cx5 Deluxe 2 0 At 2024,725000000,2024,21000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C300 Amg 2015,660000000,2015,10000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C300 Amg 2022,1620000000,2022,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E180 2021,1275000000,2021,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mg,5 Standard 1 5 At 2022,365000000,2022,69000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.5
Mitsubishi,Attrage 1 2 Mt 2022,255000000,2022,50000,Nhập khẩu,Sedan,Số tay,31,xăng,1.2
Toyota,Fortuner 2 4G 4X2 Mt 2019,715000000,2019,100000,Lắp ráp trong nước,SUV,Số tay,31,dầu,2.4
Vinfast,Fadil 1 4 At Premium 2019,318000000,2019,88000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Audi,Q5 Sportback Sline 45 Tfsi Quattro 2021,1689000000,2021,35000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,5 Series 530I M Sport 2022,1869000000,2022,28000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Hyundai,Accent 1 4 At Dac Biet 2024,479000000,2024,6000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.4
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1045000000,2022,53000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Hyundai,Tucson 2 0 Ath 2019,595000000,2019,85000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Landrover,Range Rover Evoque R,1786000000,2019,40000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mazda,Cx5 2 0 At 2015,445000000,2015,98000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C200 Exclusive 2021,995000000,2021,36000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C300 Amg 2022,1650000000,2022,12000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C300 Amg 2022,1599000000,2022,10000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 4Matic 2023,1878000000,2023,16666,Lắp ráp trong nước,SUV,Số tự động,31,khác,
Mitsubishi,Xpander Cross 1 5 At 2024,626000000,2024,2300,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Peugeot,2008 Gt Line 1 2 At 2022,680000000,2022,48000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.2
Peugeot,3008 Gt 2022,850000000,2022,60000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Toyota,Vios 1 5E Cvt 2021,385000000,2021,80000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Audi,A4 2 0 Tfsi 2017,750000000,2017,132477,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Everest Titanium 2 0L 4X4 At 2021,900000000,2021,96000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Hyundai,Tucson 2 0 At Dac Biet 2022,785000000,2022,59000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 4Matic 2020,1299000000,2020,64000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 4Matic 2022,1499000000,2022,33000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2019,1099000000,2019,68000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,S Class S400L 2015,1170000000,2015,161000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Mitsubishi,Attrage 1 2 Cvt 2021,349000000,2021,62690,Nhập khẩu,Sedan,Số tự động,31,xăng,1.2
Mitsubishi,Xpander 1 5 At Special Edition 2019,440000000,2019,73000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Peugeot,3008 Gt 2024,910000000,2024,18000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Toyota,Avanza 1 5 At 2019,375000000,2019,72000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Volvo,Xc60 Ultimate Bright B6 Awd 2023,1950000000,2023,7000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,A6 1 8 Tfsi 2015,589000000,2015,68000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.8
Bmw,X3 Sdrive20I 2024,1599000000,2024,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Hyundai,Santafe 2 4L 4Wd 2017,619000000,2017,77000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1060000000,2022,40000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,C Class C250 Exclusive 2018,739000000,2018,58000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E200 2016,799000000,2016,91000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E200 2016,799000000,2016,105600,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2018,999000000,2018,84000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,S Class S400L 2017,1399000000,2017,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Mercedes Benz,S Class S450L 2017,1799000000,2017,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Mercedes Benz,S Class S450L 2018,1999000000,2018,92800,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Toyota,Veloz Cross Top 1 5 Cvt 2022,533000000,2022,51000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Yaris Cross 1 5 D,650000000,2024,26000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Vinfast,Fadil 1 4 At Plus 2020,308000000,2020,59000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Volkswagen,Polo 1 6 At 2017,295000000,2017,65000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.6
Ford,Everest Ambiente 2 0 4X2 At 2019,669000000,2019,120000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Hyundai,Creta Dac Biet 1 5 At 2023,605000000,2023,38000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Hyundai,Santafe Cao Cap 2 5L Htrac 2024,1199000000,2024,20000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Hyundai,Tucson 2 0 At Crdi Dac Biet 2021,699000000,2021,71000,Lắp ráp trong nước,Crossover,Số tự động,31,dầu,2.0
Kia,Carnival Signature 2 2D 2023,1310000000,2023,40000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Landrover,Discovery Se 2018,1650000000,2018,0,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Lexus,Nx 300 2017,1579000000,2017,66000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mazda,6 Signature Premium 2 5 At 2021,699000000,2021,40000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.5
