Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Dung tích động cơ,Loại động cơ,Hộp số,Xuất xứ,Kiểu dáng,Số ngày bài đã đăng
honda,crv g 2018,620,2018.0,97000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
hyundai,kona 2.0 at 2021,468,2021.0,53000.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,carnival royal 2.2d 2022,1899,2022.0,40000.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,sportage gt line 2015,566,2015.0,33000.0,2.0,xăng,số tự động,nhập khẩu,crossover,57.0
lexus,gx 460 2015,2268,2015.0,150000.0,4.6,xăng,số tự động,nhập khẩu,suv,57.0
mazda,cx5 2.5 at 2wd 2018,595,2018.0,70000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz e class e200 2017,850,2017.0,138602.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 300 4matic 2018,1050,2018.0,110000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glk class glk220 cdi 4matic 2014,635,2014.0,100000.0,2.1,dầu,số tự động,lắp ráp trong nước,suv,57.0
mg,zs luxury 1.5 at 2wd 2023,450,2023.0,24000.0,1.5,xăng,số tự động,nhập khẩu,crossover,57.0
nissan,almera vl 1.0 cvt cao cấp 2022,439,2022.0,52000.0,1.0,xăng,số tự động,nhập khẩu,sedan,57.0
nissan,sunny xl 2020,209,2020.0,179626.7683965918,1.5,xăng,số tay,lắp ráp trong nước,sedan,57.0
porsche,macan 2.0 2019,2279,2019.0,42000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,corolla cross 1.8v 2022,715,2022.0,32000.0,1.8,xăng,số tự động,nhập khẩu,suv,57.0
toyota,fortuner 2.4g 4x2 at 2019,835,2019.0,63000.0,2.4,dầu,số tự động,lắp ráp trong nước,suv,57.0
toyota,innova g 2008,172,2008.0,179626.7683965918,2.0,xăng,số tay,lắp ráp trong nước,crossover,57.0
vinfast,vf3 plus 2024,220,2024.0,30123.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,hatchback,57.0
bmw,5 series 520i luxury line 2022,1668,2022.0,47000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
bmw,x6 xdrive35i 2012,655,2012.0,179626.7683965918,3.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,ranger xls 2.0l 4x2 at 2023,628,2023.0,60000.0,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
ford,ranger xls 2.2l 4x2 at 2018,470,2018.0,90000.0,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
honda,city 1.5 at 2016,325,2016.0,80000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
jeep,wrangler sport 2.0 4x4 at 2021,2250,2021.0,48000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
kia,rondo gmt 2018,348,2018.0,88000.0,2.0,xăng,số tay,lắp ráp trong nước,suv,57.0
kia,soluto 1.4 at deluxe 2020,315,2020.0,179626.7683965918,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,sonet luxury 1.5 at 2022,499,2022.0,21000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
mazda,3 1.5l luxury 2019,465,2019.0,80000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx5 2.0 at 2018,580,2018.0,96000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 300 4matic 2021,1480,2021.0,50000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mini,cooper s 2008,390,2008.0,90000.0,1.6,xăng,số tự động,nhập khẩu,coupe,57.0
toyota,corolla altis 2.0v sport 2017,520,2017.0,13537.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,corolla cross 1.8v 2022,710,2022.0,40000.0,1.8,xăng,số tự động,nhập khẩu,suv,57.0
toyota,corolla cross 1.8v 2022,715,2022.0,27000.0,1.8,xăng,số tự động,nhập khẩu,suv,57.0
toyota,prado txl 2.7l 2010,639,2010.0,120000.0,2.7,xăng,số tự động,nhập khẩu,suv,57.0
bmw,x3 sdrive20i m sport 2024,1979,2024.0,9900.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,creta đặc biệt 1.5 at 2023,605,2023.0,39000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
hyundai,grand starex 2.5 mt 2010,335,2010.0,179626.7683965918,2.5,dầu,số tay,nhập khẩu,van/minivan,57.0
hyundai,i10 grand 1.2 at 2017,290,2017.0,95000.0,1.25,xăng,số tự động,lắp ráp trong nước,sedan,57.0
lexus,nx 200t 2015,990,2015.0,157715.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
mazda,3 1.5l luxury 2019,445,2019.0,70000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 2019,785,2019.0,110000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 exclusive 2020,996,2020.0,26000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e200 exclusive 2021,1468,2021.0,51000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz gla class gla 200 2019,949,2019.0,20000.0,1.6,xăng,số tự động,nhập khẩu,suv,57.0
mercedes,benz glc 200 2022,1359,2022.0,32000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 200 4matic 2021,1430,2021.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 300 4matic 2017,890,2017.0,80000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mini,cooper s 3 door 2024,1979,2024.0,1100.0,2.0,xăng,số tự động,nhập khẩu,hatchback,57.0
mitsubishi,triton athlete 4x2 at mivec 2021,595,2021.0,58000.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
mitsubishi,xpander cross 1.5 at 2025,655,2025.0,179626.7683965918,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,fortuner 2.4g 4x2 mt 2016,550,2016.0,110000.0,2.4,dầu,số tay,nhập khẩu,suv,57.0
toyota,fortuner 2.4l 4x2 at 2022,940,2022.0,90000.0,2.4,dầu,số tự động,lắp ráp trong nước,suv,57.0
toyota,yaris g 1.5 at 2020,505,2020.0,61000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
volvo,xc90 t6 inscription 2018,1650,2018.0,126000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
audi,q5 2.0 at 2015,690,2015.0,75000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,focus titanium 2.0 at 2013,309,2013.0,143000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,elantra 1.6 mt 2021,410,2021.0,56000.0,1.6,xăng,số tay,lắp ráp trong nước,sedan,57.0
kia,sorento dath 2015,488,2015.0,130779.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
landrover,range rover sport hse dynamic 2014,1355,2014.0,128000.0,3.0,xăng,số tự động,nhập khẩu,suv,57.0
lexus,gx 460 2011,1450,2011.0,179626.7683965918,4.6,xăng,số tự động,nhập khẩu,suv,57.0
mercedes,benz c class c250 exclusive 2016,645,2016.0,90000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 200 4matic 2022,1519,2022.0,38000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mg,5 luxury 1.5 at 2023,425,2023.0,18000.0,1.5,xăng,số tự động,nhập khẩu,sedan,57.0
mitsubishi,attrage 1.2 mt 2019,199,2019.0,30000.0,1.2,xăng,số tay,nhập khẩu,sedan,57.0
nissan,navara el 2.5 at 2wd 2018,400,2018.0,179626.7683965918,2.5,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
toyota,fortuner 2.4g 4x2 mt 2017,625,2017.0,71000.0,2.4,dầu,số tay,nhập khẩu,suv,57.0
toyota,fortuner 2.4l 4x2 at 2025,1045,2025.0,25000.0,2.4,dầu,số tự động,lắp ráp trong nước,suv,57.0
toyota,innova 2.0e 2019,490,2019.0,132000.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,57.0
vinfast,vf8 plus awd 2023,795,2023.0,30000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
volkswagen,t,1,2023.0,5000.0,1.0,xăng,số tự động,nhập khẩu,crossover,57.0
bmw,7 series 730li 2016,1380,2016.0,97000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,7 series 750li 2015,886,2015.0,1234.0,4.4,xăng,số tự động,nhập khẩu,sedan,57.0
citroen,ds3 1.6 at 2011,299,2011.0,110000.0,1.6,xăng,số tự động,nhập khẩu,hatchback,57.0
ford,ranger xls 2.2l 4x2 at 2020,572,2020.0,52000.0,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
hyundai,accent 1.4 at đặc biệt 2021,432,2021.0,42000.0,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,santafe đặc biệt 2.2l htrac 2022,1160,2022.0,58000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
kia,k3 premium 2.0 at 2022,579,2022.0,37000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,morning luxury 2019,270,2019.0,33000.0,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
landrover,range rover hse 3.0 2014,1950,2014.0,97000.0,3.0,xăng,số tự động,nhập khẩu,suv,57.0
lexus,nx 200t 2015,1060,2015.0,150000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
mercedes,benz c class c200 exclusive 2020,950,2020.0,70000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e200 2016,739,2016.0,62000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e200 exclusive 2022,1680,2022.0,15000.0,2.0,hybrid,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 200 2021,1299,2021.0,37000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,pajero sport g 4x2 at 2015,350,2015.0,90000.0,3.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,fortuner 2.7v 4x2 at 2013,388,2013.0,130000.0,2.7,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,prado txl 2.7l 2014,950,2014.0,140000.0,2.7,xăng,số tự động,nhập khẩu,suv,57.0
bmw,3 series 320i sport line 2024,1479,2024.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
bmw,5 series 530i luxury line 2019,1390,2019.0,51000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,everest titanium 2.0l 4x2 at 2024,1305,2024.0,17000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger xls 2.0l 4x4 at 2024,705,2024.0,30000.0,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
honda,crv 2.4 at 2016,540,2016.0,80000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,accent 1.4 at 2023,455,2023.0,47000.0,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,k5 premium 2.0 at 2024,799,2024.0,10000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,sonet premium 1.5 at 2024,595,2024.0,15000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
lexus,nx 300 2018,1630,2018.0,94000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
mercedes,benz c class c300 amg 2021,1600,2021.0,29000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
mercedes,benz glc 300 4matic 2023,2268,2023.0,30000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz s class s400l 2015,1280,2015.0,112000.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,camry xse 2.5 at 2014,665,2014.0,100000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,prado txl 2.7l 2016,1230,2016.0,170000.0,2.7,xăng,số tự động,nhập khẩu,suv,57.0
toyota,yaris 1.5g 2018,500,2018.0,41553.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
vinfast,herio green at 2025,440,2025.0,12000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
volkswagen,tiguan luxury s 2021,1269,2021.0,27000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,5 series 523i 2011,448,2011.0,140000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
chevrolet,captiva ltz 2.4 at 2013,288,2013.0,85000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
ford,territory titanium x 1.5 at 2024,799,2024.0,6000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
honda,crv 2.0 at 2017,560,2017.0,74000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,tucson 1.6 at turbo htrac đặc biệt 2024,920,2024.0,11700.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,carnival signature 3.5g 2022,1190,2022.0,40000.0,3.5,xăng,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,rondo gat deluxe 2019,398,2019.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,sportage signature x,1,2022.0,50000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
mazda,cx8 premium 2023,930,2023.0,20000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 250 4matic 2017,855,2017.0,100000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 300 4matic 2022,1799,2022.0,29000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz s class s450l 2018,1799,2018.0,61000.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mitsubishi,triton 4x2 at 2023,585,2023.0,10000.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
porsche,macan 2.0 2019,2279,2019.0,42000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,camry 2.5q 2019,816,2019.0,90000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,fortuner 2.4l 4x2 at 2022,950,2022.0,54430.0,2.4,dầu,số tự động,lắp ráp trong nước,suv,57.0
toyota,yaris 1.5 at 2011,250,2011.0,90000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
vinfast,fadil 1.4 at 2020,295,2020.0,28000.0,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
bmw,1 series 116i 2014,368,2014.0,79000.0,1.6,xăng,số tự động,nhập khẩu,hatchback,57.0
bmw,x6 xdrive35i 2009,335,2009.0,88500.0,3.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x2 at 2020,835,2020.0,65000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger raptor 2.0l 4x4 at 2022,910,2022.0,68000.0,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
hyundai,santafe tiêu chuẩn 2.5l 2022,888,2022.0,59000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,stargazer tiêu chuẩn 1.5 at 2022,420,2022.0,45000.0,1.5,xăng,số tự động,nhập khẩu,van/minivan,57.0
hyundai,venue 1.0 t,2024,2024.0,12900.0,1.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
lexus,rx 300 2018,2080,2018.0,72000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
lexus,rx 350 awd 2014,1260,2014.0,179626.7683965918,3.5,xăng,số tự động,nhập khẩu,suv,57.0
mazda,3 1.5l sport luxury 2020,525,2020.0,37000.0,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
mercedes,benz glc 200 2022,1295,2022.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
nissan,navara vl 2.3 at 4wd 2023,775,2023.0,13000.0,2.3,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
peugeot,2008 gt line 1.2 at 2022,635,2022.0,40000.0,1.2,xăng,số tự động,lắp ráp trong nước,crossover,57.0
toyota,corolla altis 1.8g at 2021,610,2021.0,30000.0,1.8,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,corolla altis 1.8v 2023,650,2023.0,33000.0,1.8,xăng,số tự động,nhập khẩu,sedan,57.0
volvo,xc60 inscription b6 awd 2022,1879,2022.0,36000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,ranger wildtrak 2.0l 4x4 at 2018,575,2018.0,179626.7683965918,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
hyundai,santafe premium 2.4l htrac 2019,819,2019.0,179626.7683965918,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,cerato 1.6 at luxury 2021,489,2021.0,50000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,k3 premium 2.0 at 2022,560,2022.0,45000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 2.0 at 2016,379,2016.0,90000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx5 2.0 at awd 2013,399,2013.0,100000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz c class c200 2012,255,2012.0,120000.0,1.8,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 exclusive 2021,1099,2021.0,40000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e300 amg 2019,1350,2019.0,48890.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 250 4matic 2018,950,2018.0,80000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz ml class ml350 2007,320,2007.0,110000.0,3.5,xăng,số tự động,nhập khẩu,suv,57.0
mitsubishi,xpander 1.5 at 2020,460,2020.0,42000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,corolla cross 1.8v 2020,659,2020.0,62000.0,1.8,xăng,số tự động,nhập khẩu,suv,57.0
vinfast,fadil 1.4 at 2021,310,2021.0,60000.0,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
volkswagen,polo 1.6 at 2016,299,2016.0,92000.0,1.6,xăng,số tự động,nhập khẩu,hatchback,57.0
volkswagen,teramont 2.0 at 2021,1489,2021.0,67000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
volvo,s90 lwb ultimate b6 awd 2023,2079,2023.0,4000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
volvo,xc60 ultimate dark b6 awd 2023,2039,2023.0,24000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x4 at 2019,860,2019.0,70000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
hyundai,santafe calligraphy 2.5l turbo htrac 2025,1280,2025.0,1850.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
lexus,es 250 2019,1750,2019.0,56000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
lexus,es 250 f sport 2021,2199,2021.0,26789.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
mercedes,benz c class c200 exclusive 2020,990,2020.0,44000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 300 4matic 2018,990,2018.0,64000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz gle class gle 400 4matic 2015,980,2015.0,90000.0,3.0,xăng,số tự động,nhập khẩu,suv,57.0
mercedes,benz sprinter 311 cdi 2.2l 2007,125,2007.0,150000.0,2.2,dầu,số tay,lắp ráp trong nước,van/minivan,57.0
mg,5 standard 1.5 at 2024,410,2024.0,26000.0,1.5,xăng,số tự động,nhập khẩu,sedan,57.0
mini,cooper s 5dr 2016,750,2016.0,87000.0,2.0,xăng,số tự động,nhập khẩu,hatchback,57.0
mitsubishi,mirage 1.2 at 2014,199,2014.0,80000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
mitsubishi,outlander sport 2.0 cvt premium 2015,430,2015.0,140000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
suzuki,vitara 1.6 at 2015,355,2015.0,92000.0,1.6,xăng,số tự động,nhập khẩu,suv,57.0
toyota,corolla altis 1.8v 2023,680,2023.0,30000.0,1.8,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,corolla cross 1.8v 2022,695,2022.0,50000.0,1.8,xăng,số tự động,nhập khẩu,suv,57.0
volkswagen,teramont 2.0 at 2022,1580,2022.0,57000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,focus 1.8 at 2010,145,2010.0,150000.0,1.8,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
ford,ranger wildtrak 3.2l 4x4 at 2017,555,2017.0,90000.0,3.2,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
honda,brio rs 2020,360,2020.0,39000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
honda,crv 2.4 at 2016,560,2016.0,65000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe 2.2l 4wd 2015,575,2015.0,16000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe cao cấp 2.2l htrac 2021,1010,2021.0,60000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
hyundai,tucson 1.6 at turbo htrac đặc biệt 2024,939,2024.0,7000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,sedona 2.2 dat deluxe 2021,818,2021.0,68000.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,sonet premium 1.5 at 2024,575,2024.0,20000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
landrover,range rover hse 3.0 2013,1690,2013.0,179626.7683965918,3.0,xăng,số tự động,nhập khẩu,suv,57.0
